НвАЭС2  АРМ ПЗ (10CWH10)
Имя пользователя: PLS, Имя протокола: cfdi_nvate_diskret 
Создано: 04.08.2016 09:36:33, Выборка: 04.08.16 09:00:00 - 04.08.16 09:10:00
Время	KKS	Знач	Ед.изм	Дост	Описание	
04.08.16 03:00:45,885	10LAB62CP003_XH03	НЕТ		повт.дост	Р ПВ ДО НП ГТ КГТН >7 МПА	
04.08.16 03:00:45,885	10LAB62CP003_XH07	НЕТ		повт.дост	Р ПВ ДО НП ГТ КГТН >6 МПА	
04.08.16 03:00:45,885	10LAB62CP902_XH01	НЕТ		повт.дост	DP ПВ КГТН И НА ВП >0.8 МПА	
04.08.16 03:00:45,885	10LAB62CP902_XH52	ДА		повт.дост	DP ПВ КГТН И НА ВП <0.1 МПА	
04.08.16 03:00:45,885	10LAB62CP903_XH01	НЕТ		повт.дост	DP ПВ КГТН И НА НП >0.8 МПА	
04.08.16 03:00:45,885	10LAB62CP903_XH52	ДА		повт.дост	DP ПВ КГТН И НА НП <0.1 МПА	
04.08.16 03:00:45,885	10LAB62DL202_ZV02	НЕТ		повт.дост	LAB62DL202 КОМП СТАТ СРАБ	
04.08.16 03:00:45,885	10LAB62EE001_XA61	НЕТ		повт.дост	РАЗ ОТКР ЗДВ ГП КГТН РАЗР ОТКР	
04.08.16 03:00:45,885	10LAB62EE002_XA61	НЕТ		повт.дост	РАЗ ЗАКР ЗДВ ГП КГТН РАЗР ЗАКР	
04.08.16 03:00:45,885	10LAB62EE002_XA62	НЕТ		повт.дост	РАЗ ЗАКР ЗДВ ГП КГТН РАЗР ОТКР	
04.08.16 03:00:45,885	10LAB62EE003TE0_B0#0	НЕТ		повт.нд	Дистанционная команда ВЫВЕДЕНА|ВЫВ З 50% СЛ ГП В Д7	
04.08.16 03:00:45,885	10LAB62EE003TE0_B0#1	НЕТ		повт.нд	Дистанционная команда ВВЕДЕНА|ВЫВ З 50% СЛ ГП В Д7	
04.08.16 03:00:45,885	10LAB62EE003TE0_F0#0	НЕТ		повт.дост	Неисправность в канале вспомогательного управления|ВЫВ З 50% СЛ ГП В Д7	
04.08.16 03:00:45,885	10LAB62EE003TE0_F0#5	НЕТ		повт.дост	Неисправность модуля или блока|ВЫВ З 50% СЛ ГП В Д7	
04.08.16 03:00:45,885	10LAB62EE003TE0_OU	Нет команд  пл		повт.нет	ВЫВ З 50% СЛ ГП В Д7	
04.08.16 03:00:45,885	10LAB62EE003TE0_Z0#0	ДА		повт.нд	ВЫВЕДЕНА|ВЫВ З 50% СЛ ГП В Д7	
04.08.16 03:00:45,885	10LAB62EE003TE0_Z0#1	НЕТ		повт.нд	ВВЕДЕНА|ВЫВ З 50% СЛ ГП В Д7	
04.08.16 03:00:45,885	10LAB62EE003_XA01	НЕТ		повт.дост	ВЫВ З 50% СЛ ГП В Д7 ОТКР/ДУ	
04.08.16 03:00:45,885	10LAB62EE003_XA17	НЕТ		повт.дост	ВЫВ З 50% СЛ ГП В Д7 ЗАКР/ДУ	
04.08.16 03:00:45,885	10LAB62EE004_XA15	НЕТ		повт.дост	ЗАК З РЕГ ПВ НА КГТН ОТКР	
04.08.16 03:00:45,885	10LAB62EE004_XA16	НЕТ		повт.дост	ЗАК З РЕГ ПВ НА КГТН АВТ	
04.08.16 03:00:45,885	10LAB62EE004_XA17	ДА		повт.дост	ЗАК З РЕГ ПВ НА КГТН ЗАКР	
04.08.16 03:00:45,885	10LAB62EE004_XA18	ДА		повт.дост	ЗАК З РЕГ ПВ НА КГТН ДИСТ	
04.08.16 03:00:45,885	10LAB62EE004_XA19	НЕТ		повт.дост	ЗАК З РЕГ ПВ НА КГТН АВТ	
04.08.16 03:00:45,885	10LAB62FP901_XH07	НЕТ		повт.дост	ШП П/О КГТН >1,5 МПА	
04.08.16 03:00:45,885	10LAB62FP901_XH58	ДА		повт.дост	Р-Р ПВ ДО-ПОСЛЕ КГТН <2,5 МПА	
04.08.16 03:00:45,885	10LAB62FT901_XH58	НЕТ		повт.дост	Т-Т ГТ-Т < 5 ГРАД	
04.08.16 03:00:45,885	10LAB62FT902_XH58	ДА		повт.дост	T-T ГТ-Т НАП НОК СПП < 5 C	
04.08.16 03:00:45,885	10LAB65AA001_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#0	НЕТ		повт.дост	Превышение контрольного времени в направлении ЗАКРЫТО|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#1	НЕТ		повт.дост	Превышение контрольного времени в направлении ОТКРЫТО|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#2	НЕТ		повт.дост	Несоответствие состояния ЗАКРЫТО исполнительного механизма команде ОТКРЫТЬ. Требует квитирования.|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#3	НЕТ		повт.дост	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#4	НЕТ		повт.дост	Неисправность схемы управления|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#5	НЕТ		повт.дост	Тестовый режим|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#6	НЕТ		повт.дост	Снижение напряжения питания|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F1#7	НЕТ		повт.дост	Неисправность цепей командных выходов|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F2#0	НЕТ		повт.нд	Местное управление|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_OU	ЗАКРЫТЬ		повт.дост	ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_Z0#0	ДА		повт.дост	Исполнительный механизм находится в положении ЗАКРЫТО|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_Z0#1	НЕТ		повт.дост	Исполнительный механизм находится в положении ОТКРЫТО|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA001_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ЗДВ ВОЗД ПГ-4	
04.08.16 03:00:45,885	10LAB65AA002_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#0	НЕТ		повт.дост	Превышение контрольного времени в направлении ЗАКРЫТО|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#1	НЕТ		повт.дост	Превышение контрольного времени в направлении ОТКРЫТО|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#2	НЕТ		повт.дост	Несоответствие состояния ЗАКРЫТО исполнительного механизма команде ОТКРЫТЬ. Требует квитирования.|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#3	НЕТ		повт.дост	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#4	НЕТ		повт.дост	Неисправность схемы управления|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#5	НЕТ		повт.дост	Тестовый режим|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#6	НЕТ		повт.дост	Снижение напряжения питания|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F1#7	НЕТ		повт.дост	Неисправность цепей командных выходов|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F2#0	НЕТ		повт.нд	Местное управление|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_OU	КВИТИРОВАТЬ		повт.дост	ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_Z0#0	ДА		повт.нд	Исполнительный механизм находится в положении ЗАКРЫТО|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_Z0#1	НЕТ		повт.нд	Исполнительный механизм находится в положении ОТКРЫТО|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_Z0#6	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	10LAB65AA002_Z0#7	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|ОТВОД ПИТ В ОТ ПГ	
04.08.16 03:00:45,885	11LAB30AA002_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#0	НЕТ		повт.дост	Превышение контрольного времени в направлении ЗАКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#1	НЕТ		повт.дост	Превышение контрольного времени в направлении ОТКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#2	НЕТ		повт.дост	Несоответствие состояния: вместо ОТКРЫТО–ЗАКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#3	НЕТ		повт.дост	Несоответствие состояния: вместо ЗАКРЫТО–ОТКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#4	НЕТ		повт.дост	Неисправность схемы управления|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#5	НЕТ		повт.дост	Тестовый режим|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#6	НЕТ		повт.дост	Снижение напряжения силового питания|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#7	НЕТ		повт.дост	Неисправность цепей командных выходов|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#8	НЕТ		повт.дост	Сигнал отказа БААУ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#9	НЕТ		повт.дост	Сигнал неисправности канала A между УСБ и ФМ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F1#10	НЕТ		повт.дост	Сигнал неисправности канала B между УСБ и ФМ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F2#0	НЕТ		повт.дост	Местное управление|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F2#1	НЕТ		повт.дост	Неисправность цепей конечных выключателей|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F2#2	НЕТ		повт.дост	Неисправность цепей моментных муфт|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F2#3	НЕТ		повт.дост	Превышен момент в направлении ЗАКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_F2#4	НЕТ		повт.дост	Превышен момент в направлении ОТКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_OU	ОТКРЫТЬ		повт.дост	ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_XE12	0		повт.дост	Закрыть арматуру 11LAB30AA002 (11CLA22)	
04.08.16 03:00:45,885	11LAB30AA002_XE22	0		повт.дост	Закрыть арматуру 11LAB30AA002 (11CLA24)	
04.08.16 03:00:45,885	11LAB30AA002_Z0#0	НЕТ		повт.дост	Положение ЗАКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_Z0#1	ДА		повт.дост	Положение ОТКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30AA002_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОТСЕЧ-Е ПО ПИТ В ПГ1	
04.08.16 03:00:45,885	11LAB30EW001_ZE01	0		повт.дост	ДСЗ Защита сработала Закр. Арм. 11LCQ14,15; Закр. 11LAB30AA002	
04.08.16 03:00:45,885	11LAB30EW001_ZE45	0		повт.дост	ДСЗ Защита сработала ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZM01	0		повт.дост	ДСЗ Защита сработала на сигнал Закр. Арм. 11LCQ14,15; Закр. 11LAB30AA002	
04.08.16 03:00:45,885	11LAB30EW001_ZM15	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZM25	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZM35	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZM45	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZN01	0		повт.дост	ДСЗ Защита выведена Закр. Арм. 11LCQ14,15; Закр. 11LAB30AA002	
04.08.16 03:00:45,885	11LAB30EW001_ZN15	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZN25	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZN35	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZN45	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW001_ZV01	0		повт.дост	ДСЗ Неисправность защиты Закр. Арм. 11LCQ14,15; Закр. 11LAB30AA002	
04.08.16 03:00:45,885	11LAB30EW001_ZV45	0		повт.дост	ДСЗ Неисправность защиты ПГ 10JEA10AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB30EW002_ZE45	0		повт.дост	ДСЗ Защита сработала L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZM15	0		повт.дост	ДСЗ Защита сработала на сигнал L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZM25	0		повт.дост	ДСЗ Защита сработала на сигнал L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZM35	0		повт.дост	ДСЗ Защита сработала на сигнал L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZM45	0		повт.дост	ДСЗ Защита сработала на сигнал L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZN15	0		повт.дост	ДСЗ Защита выведена L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZN25	0		повт.дост	ДСЗ Защита выведена L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZN35	0		повт.дост	ДСЗ Защита выведена L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZN45	0		повт.дост	ДСЗ Защита выведена L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW002_ZV45	0		повт.дост	ДСЗ Неисправность защиты L в КД менее 3,6 м	
04.08.16 03:00:45,885	11LAB30EW003_ZE45	0		повт.дост	ДСЗ Защита сработала ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZM15	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZM25	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZM35	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZM45	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZN15	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZN25	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZN35	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZN45	0		повт.дост	ДСЗ Защита выведена ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW003_ZV45	0		повт.дост	ДСЗ Неисправность защиты ПГ 10JEA10AC001 (L в ПГ менее Hном - 975 мм)	
04.08.16 03:00:45,885	11LAB30EW004_ZE01	0		повт.дост	ДСЗ Защита сработала Закр. 11LAB10AA002 (БЗОК)	
04.08.16 03:00:45,885	11LAB30EW004_ZM01	0		повт.дост	ДСЗ Защита сработала на сигнал Закр. 11LAB10AA002 (БЗОК)	
04.08.16 03:00:45,885	11LAB30EW004_ZN01	0		повт.дост	ДСЗ Защита выведена Закр. 11LAB10AA002 (БЗОК)	
04.08.16 03:00:45,885	11LAB30EW004_ZV01	0		повт.дост	ДСЗ Неисправность защиты Закр. 11LAB10AA002 (БЗОК)	
04.08.16 03:00:45,885	11LAB30GW101_XG01	НЕТ		повт.дост	ЗАКР ЛИНИИ ПВ В ПГ	
04.08.16 03:00:45,885	11LAB30GW102_XG01	НЕТ		повт.дост	ЗАКР ЛИНИИ ПРОДУВ ПГ	
04.08.16 03:00:45,885	11LAB30GW103_XG01	НЕТ		повт.дост	ЗАКР ЛИНИИ ПРОДУВ ПГ	
04.08.16 03:00:45,885	11LAB30GW401K_ZV01	НЕТ		повт.дост	ЗАКРЫТИЕ БЗОК	
04.08.16 03:00:45,885	11LAB30GW401L_ZV01	ДА		повт.дост	ЗАКРЫТИЕ БЗОК	
04.08.16 03:00:45,885	11LAB30GW401M_ZV01	НЕТ		повт.дост	ЗАКРЫТИЕ БЗОК	
04.08.16 03:00:45,885	11LAB30GW401N_ZV01	ДА		повт.дост	ЗАКРЫТИЕ БЗОК	
04.08.16 03:00:45,885	11LAB30GW401_XG01	НЕТ		повт.дост	ЗАКРЫТИЕ БЗОК	
04.08.16 03:00:45,885	11LAB30GW402_XG01	НЕТ		повт.дост	ЗАКР ОТС ЗДВ ЗА БЗОК	
04.08.16 03:00:45,885	11LAB40AA002_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#0	НЕТ		повт.дост	Превышение контрольного времени в направлении ЗАКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#1	НЕТ		повт.дост	Превышение контрольного времени в направлении ОТКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#2	НЕТ		повт.дост	Несоответствие состояния: вместо ОТКРЫТО–ЗАКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#3	НЕТ		повт.дост	Несоответствие состояния: вместо ЗАКРЫТО–ОТКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#4	НЕТ		повт.дост	Неисправность схемы управления|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#5	НЕТ		повт.дост	Тестовый режим|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#6	НЕТ		повт.дост	Снижение напряжения силового питания|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#7	НЕТ		повт.дост	Неисправность цепей командных выходов|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#8	НЕТ		повт.дост	Сигнал отказа БААУ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#9	НЕТ		повт.дост	Сигнал неисправности канала A между УСБ и ФМ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F1#10	НЕТ		повт.дост	Сигнал неисправности канала B между УСБ и ФМ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F2#0	НЕТ		повт.нд	Местное управление|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F2#1	НЕТ		повт.нд	Неисправность цепей конечных выключателей|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F2#2	НЕТ		повт.нд	Неисправность цепей моментных муфт|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТЬ|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_OU	ОТКРЫТЬ		повт.дост	ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_XE12	0		повт.дост	Закрыть арматуру 11LAB40AA002 (11CLA22)	
04.08.16 03:00:45,885	11LAB40AA002_XE22	0		повт.дост	Закрыть арматуру 11LAB40AA002 (11CLA24)	
04.08.16 03:00:45,885	11LAB40AA002_Z0#0	НЕТ		повт.дост	Положение ЗАКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_Z0#1	ДА		повт.дост	Положение ОТКРЫТО|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40AA002_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОТСЕЧ-Е ПО ПИТ В ПГ2	
04.08.16 03:00:45,885	11LAB40EW001_ZE01	0		повт.дост	ДСЗ Защита сработала Закр. Арм. 11LCQ24,25; Закр. 11LAB40AA002	
04.08.16 03:00:45,885	11LAB40EW001_ZE15	0		повт.дост	ДСЗ Защита сработала ПГ 10JEA20AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB40EW001_ZE45	0		повт.дост	ДСЗ Защита сработала ПГ 10JEA20AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB40EW001_ZM01	0		повт.дост	ДСЗ Защита сработала на сигнал Закр. Арм. 11LCQ24,25; Закр. 11LAB40AA002	
04.08.16 03:00:45,885	11LAB40EW001_ZM15	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA20AC001 (P в ПГ менее 5,14 МПа)	
04.08.16 03:00:45,885	11LAB40EW001_ZM25	0		повт.дост	ДСЗ Защита сработала на сигнал ПГ 10JEA20AC001 (P в ПГ менее 5,14 МПа)	
